,gene_product,start,strand,cog,gene_name,operon,stop,regulator
USA300HOU_RS00985,isochorismatase,218689,-,"Secondary metabolites biosynthesis, transport, and catabolism",yecD,yecD,219247.0,
USA300HOU_RS00990,indolepyruvate decarboxylase,219313,-,Amino acid transport and metabolism,ipdC,ipdC,220954.0,CcpA
USA300HOU_RS01000,PTS glucose EIICBA component,221227,-,Carbohydrate transport and metabolism,ptsG,ptsG,223273.0,CcpA
USA300HOU_RS01005,hypothetical protein,223873,+,Function unknown,USA300HOU_RS01005,"murQ,ybbF",224914.0,"MurR,CcpA"
USA300HOU_RS01010,N-acetylmuramic acid 6-phosphate etherase,224913,+,Function unknown,murQ,"murQ,ybbF",225810.0,"MurR,CcpA"
USA300HOU_RS01015,permease,225821,+,Carbohydrate transport and metabolism,ybbF,"murQ,ybbF",227276.0,"MurR,CcpA"
USA300HOU_RS01020,MurR/RpiR family transcriptional regulator,227278,+,Transcription,USA300HOU_RS01020,"murQ,ybbF",228154.0,"MurR,CcpA"
USA300HOU_RS01025,hypothetical protein,228347,-,No COG category,USA300HOU_RS01025,,228629.0,
USA300HOU_RS01030,type-1 restriction enzyme R protein,228841,+,Defense mechanisms,hsdR,hsdR,231631.0,
USA300HOU_RS01035,hypothetical protein,231835,+,No COG category,USA300HOU_RS01035,,232678.0,
USA300HOU_RS01040,hypothetical protein,232679,+,No COG category,USA300HOU_RS01040,,233603.0,
USA300HOU_RS01045,hypothetical protein,233589,+,Function unknown,USA300HOU_RS01045,,234702.0,
USA300HOU_RS01050,ABC transporter ATP-binding protein,234966,-,Function unknown,oppf3,oppf3,236559.0,"CymR,GraS"
USA300HOU_RS01055,membrane protein,236515,+,Inorganic ion transport and metabolism,dppB,"dppB,dppC,rlP,ggT",237994.0,
USA300HOU_RS01060,peptide ABC transporter permease,237999,+,Inorganic ion transport and metabolism,dppC,"dppB,dppC,rlP,ggT",239163.0,
USA300HOU_RS01065,peptide ABC transporter substrate-binding protein,239179,+,Amino acid transport and metabolism,rlP,"dppB,dppC,rlP,ggT",240955.0,
USA300HOU_RS01070,gamma-glutamyltransferase,240992,+,Amino acid transport and metabolism,ggT,"dppB,dppC,rlP,ggT",242999.0,
USA300HOU_RS01075,tandem-type lipoprotein,243296,-,Function unknown,USA300HOU_RS01075,,244070.0,
USA300HOU_RS01080,FMN-dependent NADH-azoreductase,244259,-,Lipid transport and metabolism,azoR,azoR,244886.0,
USA300HOU_RS01085,peptidase M23,245094,+,Cell wall/membrane/envelope biogenesis,ba_1500,ba_1500,245673.0,
USA300HOU_RS01090,sugar ABC transporter ATP-binding protein,246055,+,Carbohydrate transport and metabolism,msmK,"msmK,malX,malC,malD,lapC",247153.0,"MalR,CcpA"
USA300HOU_RS01095,maltose ABC transporter substrate-binding protein,247165,+,Carbohydrate transport and metabolism,malX,"msmK,malX,malC,malD,lapC",248437.0,"MalR,CcpA"
USA300HOU_RS01100,maltose ABC transporter permease,248439,+,Inorganic ion transport and metabolism,malC,"msmK,malX,malC,malD,lapC",249708.0,"MalR,CcpA"
USA300HOU_RS01105,maltose ABC transporter permease,249709,+,Inorganic ion transport and metabolism,malD,"msmK,malX,malC,malD,lapC",250549.0,"MalR,CcpA"
USA300HOU_RS01110,oxidoreductase,250622,+,Function unknown,lapC,"msmK,malX,malC,malD,lapC",251699.0,"MalR,CcpA"
USA300HOU_RS01115,NADH-dependent dehydrogenase,251723,+,Function unknown,USA300HOU_RS01115,"msmK,malX,malC,malD,lapC",252764.0,"MalR,CcpA"
USA300HOU_RS01120,xylose isomerase,252818,+,Carbohydrate transport and metabolism,USA300HOU_RS01120,"msmK,malX,malC,malD,lapC",253787.0,"MalR,CcpA"
USA300HOU_RS01125,membrane protein,254148,-,Function unknown,USA300HOU_RS01125,,254721.0,"SaeR,WalR"
USA300HOU_RS01130,hexose phosphate transporter,254875,+,Carbohydrate transport and metabolism,uhpT,uhpT,256255.0,CcpA
USA300HOU_RS01135,DNA-binding response regulator,256613,-,Transcription,USA300HOU_RS01135,,257372.0,
USA300HOU_RS01140,sensor histidine kinase,257364,-,Signal transduction mechanisms,USA300HOU_RS01140,,258921.0,
USA300HOU_RS01145,lipoprotein,258917,-,Inorganic ion transport and metabolism,USA300HOU_RS01145,,259886.0,
USA300HOU_RS01150,formate acetyltransferase,260473,+,Energy production and conversion,pflB,"pflB,pflA",262723.0,"Rex,CcpA"
USA300HOU_RS01155,pyruvate formate-lyase-activating enzyme,262745,+,"Post-translational modification, protein turnover, and chaperones",pflA,"pflB,pflA",263501.0,"Rex,CcpA,WalR"
USA300HOU_RS01160,hypothetical protein,263604,+,No COG category,USA300HOU_RS01160,glpq4,263799.0,
USA300HOU_RS01165,glycerophosphoryl diester phosphodiesterase,263836,+,Energy production and conversion,glpq4,glpq4,265600.0,
USA300HOU_RS01170,hypothetical protein,265763,-,No COG category,USA300HOU_RS01170,,266108.0,WalR
USA300HOU_RS01175,coagulase,266297,+,No COG category,USA300HOU_RS01175,,268127.0,"SaeR,SigB,WalR"
USA300HOU_RS01190,acetyl-CoA acetyltransferase,268729,-,Lipid transport and metabolism,fadA,"fadA,fadB",269914.0,CcpA
USA300HOU_RS01195,3-hydroxyacyl-CoA dehydrogenase,269943,-,Lipid transport and metabolism,fadB,"fadA,fadB",272205.0,CcpA
USA300HOU_RS01200,glutaryl-CoA dehydrogenase,272390,-,Lipid transport and metabolism,fadD,"fadD,fadE,fadX",273602.0,CcpA
USA300HOU_RS01205,long-chain-fatty-acid--CoA ligase,273713,-,Lipid transport and metabolism,fadE,"fadD,fadE,fadX",275219.0,CcpA
USA300HOU_RS01210,acyl CoA:acetate/3-ketoacid CoA transferase,275244,-,Lipid transport and metabolism,fadX,"fadD,fadE,fadX",276822.0,CcpA
USA300HOU_RS01215,PrsW family intramembrane metalloprotease,277262,+,Function unknown,USA300HOU_RS01215,,278405.0,
USA300HOU_RS01220,nickel ABC transporter substrate-binding protein,278718,-,Amino acid transport and metabolism,dppA,dppA,280131.0,
USA300HOU_RS01225,hypothetical protein,280391,-,Function unknown,yeaO,yeaO,280748.0,
USA300HOU_RS01230,hypothetical protein,280904,-,No COG category,USA300HOU_RS01230,,281078.0,
USA300HOU_RS01235,nitric oxide dioxygenase,281103,-,Energy production and conversion,USA300HOU_RS01235,,282249.0,Rex
USA300HOU_RS01245,L-lactate dehydrogenase,282821,+,Energy production and conversion,ldH,ldH,283775.0,Rex
USA300HOU_RS01255,PTS glucose transporter subunit IIB,284094,-,Carbohydrate transport and metabolism,ptsG,ptsG,285624.0,
USA300HOU_RS01260,hypothetical protein,285985,+,Nucleotide transport and metabolism,rihB,rihB,286921.0,
USA300HOU_RS01270,transcriptional antiterminator,287259,+,Transcription,USA300HOU_RS01270,,289356.0,
USA300HOU_RS01275,PTS sugar transporter subunit IIA,289340,+,Carbohydrate transport and metabolism,USA300HOU_RS01275,,289808.0,
USA300HOU_RS01280,PTS galactitol transporter subunit IIB,289830,+,Carbohydrate transport and metabolism,USA300HOU_RS01280,,290109.0,
USA300HOU_RS01285,PTS galactitol transporter subunit IIC,290335,+,Carbohydrate transport and metabolism,atlC,"atlC,ydjL,gatD",291595.0,
USA300HOU_RS01290,sorbitol dehydrogenase,291612,+,Amino acid transport and metabolism,ydjL,"atlC,ydjL,gatD",292668.0,
USA300HOU_RS01300,galactitol-1-phosphate 5-dehydrogenase,292839,+,Amino acid transport and metabolism,gatD,"atlC,ydjL,gatD",293883.0,
USA300HOU_RS01305,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,294410,+,Lipid transport and metabolism,ispd1,ispd1,295127.0,
USA300HOU_RS01310,alcohol dehydrogenase,295119,+,Amino acid transport and metabolism,USA300HOU_RS01310,ispd1,296145.0,
USA300HOU_RS01315,tagB protein,296319,+,Cell wall/membrane/envelope biogenesis,USA300HOU_RS01315,ispd1,297861.0,
USA300HOU_RS01320,CDP-glycerol--glycerophosphate glycerophosphotransferase,298288,+,Cell wall/membrane/envelope biogenesis,tagF,tagF,299458.0,
USA300HOU_RS01325,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,299733,+,Lipid transport and metabolism,ispd2,ispd2,300450.0,
USA300HOU_RS01330,ribitol-5-phosphate dehydrogenase,300442,+,Amino acid transport and metabolism,USA300HOU_RS01330,ispd2,301468.0,
USA300HOU_RS01335,hypothetical protein,301489,+,Cell wall/membrane/envelope biogenesis,USA300HOU_RS01335,ispd2,303178.0,
USA300HOU_RS01340,glycosyl transferase family 2,303210,+,Cell wall/membrane/envelope biogenesis,USA300HOU_RS01340,ispd2,304935.0,
USA300HOU_RS01345,iron-sulfur cluster repair protein ScdA,305074,+,"Cell cycle control, cell division, chromosome partitioning",ytfE,ytfE,305749.0,
USA300HOU_RS01350,sensor histidine kinase,306010,+,Signal transduction mechanisms,lytS,"lytS,lytT",307750.0,
USA300HOU_RS01355,DNA-binding response regulator,307752,+,Signal transduction mechanisms,lytT,"lytS,lytT",308493.0,
USA300HOU_RS01360,antiholin-like protein LrgA,308605,+,Function unknown,lrgA,"lrgA,lrgB",309049.0,
USA300HOU_RS01365,antiholin-like protein LrgB,309041,+,Cell wall/membrane/envelope biogenesis,lrgB,"lrgA,lrgB",309743.0,
USA300HOU_RS01370,GntR family transcriptional regulator,309850,-,Transcription,yydK,yydK,310555.0,BglR
USA300HOU_RS01375,hypothetical protein,310703,+,Carbohydrate transport and metabolism,ptsG,"ptsG,bglA",311495.0,BglR
USA300HOU_RS01380,6-phospho-beta-glucosidase,311510,+,Carbohydrate transport and metabolism,bglA,"ptsG,bglA",312947.0,BglR
USA300HOU_RS01390,SAM-dependent methyltransferase,313380,-,"Secondary metabolites biosynthesis, transport, and catabolism",USA300HOU_RS01390,,314142.0,
USA300HOU_RS01400,ribokinase,314392,-,Carbohydrate transport and metabolism,rbsK,"rbsK,rbsD,rbsU",315307.0,"RbsR,RbsR2,CcpA"
USA300HOU_RS01405,D-ribose pyranase,315334,-,Carbohydrate transport and metabolism,rbsD,"rbsK,rbsD,rbsU",315739.0,"RbsR,RbsR2,CcpA"
USA300HOU_RS01410,ribose transporter RbsU,315753,-,Carbohydrate transport and metabolism,rbsU,"rbsK,rbsD,rbsU",316635.0,"RbsR,RbsR2,CcpA"
USA300HOU_RS01415,LacI family transcriptional regulator,316866,-,Transcription,rbsR,rbsR,317865.0,
USA300HOU_RS01425,hypothetical protein,318244,+,No COG category,USA300HOU_RS01425,,318637.0,
USA300HOU_RS01430,transposase,318882,+,No COG category,USA300HOU_RS01430,,319233.0,
USA300HOU_RS01435,MFS transporter,319309,-,Inorganic ion transport and metabolism,USA300HOU_RS01435,,320686.0,
USA300HOU_RS01440,choloylglycine hydrolase,320919,+,Cell wall/membrane/envelope biogenesis,pacA,pacA,321912.0,
USA300HOU_RS01445,glycyl-glycine endopeptidase LytM,322237,+,Cell wall/membrane/envelope biogenesis,lytM,lytM,323188.0,WalR
USA300HOU_RS01450,multidrug ABC transporter ATP-binding protein,323239,-,Defense mechanisms,USA300HOU_RS01450,,323899.0,
USA300HOU_RS01455,ABC transporter,323912,-,No COG category,USA300HOU_RS01455,,324833.0,
USA300HOU_RS01460,membrane protein,324829,-,No COG category,USA300HOU_RS01460,,325996.0,
USA300HOU_RS01465,hypothetical protein,326063,-,No COG category,USA300HOU_RS01465,,327587.0,
USA300HOU_RS01470,DUF5079 domain-containing protein,327857,+,No COG category,USA300HOU_RS01470,,328511.0,
USA300HOU_RS01475,DUF5080 domain-containing protein,328544,+,No COG category,USA300HOU_RS01475,,329132.0,
USA300HOU_RS01480,CHAP domain-containing protein,329274,-,Function unknown,USA300HOU_RS01480,,330168.0,
USA300HOU_RS01485,virulence factor EsxA,330415,+,Function unknown,esxA,esxA,330709.0,
USA300HOU_RS01490,type VII secretion protein EsaA,330792,+," Intracellular trafficking, secretion, and vesicular transport",esaA,"esaA,esaB,essB,essC",333822.0,
USA300HOU_RS01495,protein EssA,333821,+,No COG category,USA300HOU_RS01495,"esaA,esaB,essB,essC",334280.0,
USA300HOU_RS01500,type VII secretion protein EsaB,334212,+,Function unknown,esaB,"esaA,esaB,essB,essC",334494.0,
USA300HOU_RS01505,protein EssB,334506,+,Function unknown,essB,"esaA,esaB,essB,essC",335841.0,
USA300HOU_RS01510,protein EssC,335862,+,"Cell cycle control, cell division, chromosome partitioning",essC,"esaA,esaB,essB,essC",340302.0,
USA300HOU_RS01515,protein EsaC,340331,+,No COG category,USA300HOU_RS01515,"esaA,esaB,essB,essC",340724.0,
USA300HOU_RS01520,virulence factor EsxB,340739,+,No COG category,USA300HOU_RS01520,"esaA,esaB,essB,essC",341054.0,
USA300HOU_RS01525,DUF5081 domain-containing protein,341053,+,No COG category,USA300HOU_RS01525,"esaA,esaB,essB,essC",341728.0,
USA300HOU_RS01530,hypothetical protein,341727,+,No COG category,USA300HOU_RS01530,"esaA,esaB,essB,essC",342045.0,
USA300HOU_RS01535,hypothetical protein,342054,+,Function unknown,USA300HOU_RS01535,"esaA,esaB,essB,essC",343899.0,
USA300HOU_RS01540,hypothetical protein,343909,+,Function unknown,USA300HOU_RS01540,"esaA,esaB,essB,essC",344401.0,
USA300HOU_RS01545,DUF5079 domain-containing protein,344608,+,No COG category,USA300HOU_RS01545,,345292.0,
USA300HOU_RS01550,DUF5080 domain-containing protein,345438,+,No COG category,USA300HOU_RS01550,,346050.0,
USA300HOU_RS01555,hypothetical protein,346185,+,No COG category,USA300HOU_RS01555,,346404.0,
USA300HOU_RS01560,hypothetical protein,346535,+,Function unknown,USA300HOU_RS01560,,347036.0,
USA300HOU_RS01565,hypothetical protein,347046,+,Function unknown,USA300HOU_RS01565,,347547.0,
USA300HOU_RS01570,hypothetical protein,347557,+,No COG category,USA300HOU_RS01570,,348053.0,
USA300HOU_RS01575,hypothetical protein,348063,+,Function unknown,USA300HOU_RS01575,,348555.0,
USA300HOU_RS01580,DUF5079 domain-containing protein,348764,+,No COG category,USA300HOU_RS01580,,349448.0,
USA300HOU_RS01585,hypothetical protein,350033,+,Function unknown,USA300HOU_RS01585,,350534.0,
USA300HOU_RS01590,hypothetical protein,350545,+,Function unknown,USA300HOU_RS01590,,351046.0,
USA300HOU_RS01595,hypothetical protein,351056,+,Function unknown,USA300HOU_RS01595,,351557.0,
USA300HOU_RS01600,hypothetical protein,351567,+,Function unknown,USA300HOU_RS01600,,352068.0,
USA300HOU_RS01605,hypothetical protein,352078,+,Function unknown,USA300HOU_RS01605,,352567.0,
USA300HOU_RS01610,cystatin-like fold lipoprotein,353189,+,No COG category,USA300HOU_RS01610,,353564.0,
USA300HOU_RS01615,membrane protein,353716,+,No COG category,USA300HOU_RS01615,,354115.0,
USA300HOU_RS01620,formate/nitrite transporter,354330,-,Inorganic ion transport and metabolism,USA300HOU_RS01620,,355155.0,Rex
USA300HOU_RS01625,branched-chain amino acid transporter II carrier protein,355391,-,Amino acid transport and metabolism,brnQ,brnQ,356699.0,CodY
USA300HOU_RS01630,"5'-nucleotidase, lipoprotein e(P4) family",357282,+,Function unknown,lppC,lppC,358173.0,
USA300HOU_RS01640,peptide ABC transporter permease,358421,+,Defense mechanisms,USA300HOU_RS01640,lolD,359471.0,WalR
USA300HOU_RS01645,ABC transporter ATP-binding protein,359483,+,Defense mechanisms,lolD,lolD,360161.0,
USA300HOU_RS01650,transcriptional regulator,360449,+,Carbohydrate transport and metabolism,pfoR,pfoR,361400.0,
USA300HOU_RS01655,carbohydrate kinase,361742,+,Carbohydrate transport and metabolism,rbsk2,"rbsk2,psuG,nupC",362861.0,
USA300HOU_RS01660,pseudouridine-5'-phosphate glycosidase,362835,+,"Secondary metabolites biosynthesis, transport, and catabolism",psuG,"rbsk2,psuG,nupC",363759.0,CcpA
USA300HOU_RS01665,pyrimidine nucleoside transporter NupC,363769,+,Nucleotide transport and metabolism,nupC,"rbsk2,psuG,nupC",364990.0,CcpA
USA300HOU_RS01670,hypothetical protein,365094,-,Amino acid transport and metabolism,ssS,"ssS,nanA",366627.0,"CcpA,NanR"
USA300HOU_RS01675,N-acetylneuraminate lyase,366666,-,Carbohydrate transport and metabolism,nanA,"ssS,nanA",367548.0,"CcpA,NanR"
USA300HOU_RS01680,N-acetylmannosamine kinase,367705,+,No COG category,nagC,nagC,368566.0,"CcpA,NanR"
USA300HOU_RS01685,MurR/RpiR family transcriptional regulator,368843,-,Transcription,USA300HOU_RS01685,,369644.0,NanR
USA300HOU_RS01690,N-acetylmannosamine-6-phosphate 2-epimerase,369783,+,Carbohydrate transport and metabolism,nanE,nanE,370452.0,NanR
USA300HOU_RS01695,histidine transporter,370578,-,Function unknown,USA300HOU_RS01695,,371892.0,HutR
USA300HOU_RS01700,lipase,372309,+,Function unknown,lip2,lip2,374382.0,WalR
USA300HOU_RS01705,alpha/beta hydrolase,374623,-,Lipid transport and metabolism,USA300HOU_RS01705,,375451.0,
USA300HOU_RS01710,NADH-dependent flavin oxidoreductase,375523,-,Energy production and conversion,USA300HOU_RS01710,,376723.0,
USA300HOU_RS01720,luciferase family oxidoreductase,377024,+,Energy production and conversion,sa0312,"sa0312,ymdB,sa0315,lplA",378026.0,
USA300HOU_RS01725,glycine cleavage system protein H,378059,+,Amino acid transport and metabolism,USA300HOU_RS01725,"sa0312,ymdB,sa0315,lplA",378392.0,
USA300HOU_RS01730,hypothetical protein,378392,+,Function unknown,ymdB,"sa0312,ymdB,sa0315,lplA",379193.0,
USA300HOU_RS01735,deacetylase SIR2,379182,+,Transcription,sa0315,"sa0312,ymdB,sa0315,lplA",380127.0,
USA300HOU_RS01740,lipoate--protein ligase A,380104,+,Coenzyme transport and metabolism,lplA,"sa0312,ymdB,sa0315,lplA",381127.0,
USA300HOU_RS01745,aldehyde reductase,381441,+,No COG category,USA300HOU_RS01745,,382467.0,
USA300HOU_RS01750,PTS ascorbate transporter subunit IIC,382559,-,Carbohydrate transport and metabolism,ulaA,"ulaA,sgaB",383906.0,
USA300HOU_RS01755,PTS lactose transporter subunit IIB,383920,-,Carbohydrate transport and metabolism,sgaB,"ulaA,sgaB",384205.0,
USA300HOU_RS01760,PTS ascorbate transporter subunit IIA,384206,-,Carbohydrate transport and metabolism,USA300HOU_RS01760,"ulaA,sgaB",384650.0,
USA300HOU_RS01765,hypothetical protein,384654,-,Transcription,USA300HOU_RS01765,"ulaA,sgaB",386610.0,
USA300HOU_RS01770,multidrug efflux MATE transporter transcriptional repressor MepR,386821,+,Transcription,mepR,mepR,387241.0,"MepR,WalR"
USA300HOU_RS01775,multidrug efflux MATE transporter MepA,387347,+,Defense mechanisms,mepA,mepA,388703.0,MepR
USA300HOU_RS01780,hypothetical protein,388806,+,Function unknown,mepB,mepB,389247.0,
USA300HOU_RS01785,glycerol-3-phosphate transporter,389329,-,Carbohydrate transport and metabolism,glpT,glpT,390688.0,CcpA
USA300HOU_RS01790,glyoxalase,390995,+,Amino acid transport and metabolism,USA300HOU_RS01790,,391922.0,
USA300HOU_RS01795,luciferase,391935,+,Energy production and conversion,USA300HOU_RS01795,,392997.0,
USA300HOU_RS01800,NAD(P)H-dependent oxidoreductase,393010,+,Function unknown,USA300HOU_RS01800,,393577.0,
USA300HOU_RS01805,membrane protein,393636,-,Function unknown,ba_5405,ba_5405,394632.0,
USA300HOU_RS01810,hypothetical protein,394741,+,No COG category,USA300HOU_RS01810,,395026.0,
USA300HOU_RS01815,50S ribosomal protein L7 serine acetyltransferase,395105,+,"Translation, ribosomal structure and biogenesis",rimL,rimL,395651.0,
USA300HOU_RS01820,EfeM/EfeO family lipoprotein,395918,+,Inorganic ion transport and metabolism,ycdO,"ycdO,efeN",396773.0,Fur
USA300HOU_RS01825,deferrochelatase/peroxidase EfeB,396769,+,Inorganic ion transport and metabolism,efeN,"ycdO,efeN",397999.0,Fur
USA300HOU_RS01830,iron permease FTR1 family protein,398009,+,Inorganic ion transport and metabolism,USA300HOU_RS01830,"ycdO,efeN",399692.0,Fur
USA300HOU_RS01835,twin arginine-targeting protein translocase TatC,399783,-," Intracellular trafficking, secretion, and vesicular transport",tatC,tatC,400485.0,Fur
USA300HOU_RS01840,protein translocase TatA,400501,-," Intracellular trafficking, secretion, and vesicular transport",tatA,tatA,400726.0,Fur
USA300HOU_RS01845,hypothetical protein,400825,-,Function unknown,USA300HOU_RS01845,,401215.0,
USA300HOU_RS01850,transcriptional regulator,401455,+,Transcription,USA300HOU_RS01850,,401659.0,
USA300HOU_RS01855,hypothetical protein,401655,+,Function unknown,USA300HOU_RS01855,,402369.0,
USA300HOU_RS01860,ABC transporter ATP-binding protein,402393,+,Defense mechanisms,USA300HOU_RS01860,,403236.0,
USA300HOU_RS01865,membrane protein,403235,+,No COG category,USA300HOU_RS01865,,403865.0,
USA300HOU_RS01870,hypothetical protein,404231,-,Function unknown,ltrA,ltrA,405365.0,
USA300HOU_RS01880,acetyl-CoA acyltransferase,405903,+,Lipid transport and metabolism,atoB,atoB,407085.0,
USA300HOU_RS01885,metal-dependent hydrolase,407167,-,Function unknown,USA300HOU_RS01885,"metE,metf-2,metC,metB",407920.0,"CodY,T-box(Met)"
USA300HOU_RS01890,5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase,407962,-,Amino acid transport and metabolism,metE,"metE,metf-2,metC,metB",410191.0,"CodY,T-box(Met)"
USA300HOU_RS01895,bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase,410187,-,Amino acid transport and metabolism,metf-2,"metE,metf-2,metC,metB",412029.0,"CodY,T-box(Met)"
USA300HOU_RS01900,cystathionine beta-lyase,411997,-,Amino acid transport and metabolism,metC,"metE,metf-2,metC,metB",413158.0,"CodY,T-box(Met)"
USA300HOU_RS01905,cystathionine gamma-synthase,413154,-,Amino acid transport and metabolism,metB,"metE,metf-2,metC,metB",414258.0,"CodY,T-box(Met)"
USA300HOU_RS01910,chromosome partitioning protein ParB,414921,+,Transcription,parB,parB,415767.0,CodY
USA300HOU_RS01915,mechanosensitive ion channel protein MscS,415923,+,Cell wall/membrane/envelope biogenesis,mscS,"mscS,yyzM,ychF",416805.0,VraR
